date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-04,50,Skysharks,-0.38,19.2,7,5,0.58,-0.54,43
2020-09-04,51,Robot Twoniraffapus 3030,-0.4,18.9,8,6,0.57,-0.6,50
2020-09-04,52,The Hucking Dead,-0.43,18.5,9,5,0.64,-0.94,80
2020-09-04,53,Minnesota Star Power,-0.52,17.2,13,15,0.46,-0.19,28
2020-09-04,54,American Hyperbole,-0.53,17.1,11,10,0.52,-0.58,47
2020-09-04,55,Flying Dutchman,-0.61,15.9,11,4,0.73,-1.72,166
2020-09-04,56,Ursidae,-0.64,15.6,10,8,0.56,-0.85,65
2020-09-04,57,Tire Fire,-0.66,15.2,6,4,0.6,-0.99,89
2020-09-04,58,Del Sol,-0.69,14.9,12,8,0.6,-1.12,99
2020-09-04,59,Mixed Nuts,-0.74,14.3,10,9,0.53,-0.8,61
2020-09-04,60,Alchemy,-0.74,14.2,6,7,0.46,-0.24,32
2020-09-04,61,BirdFruit,-0.76,14.1,6,6,0.5,-0.62,51
2020-09-04,62,Carolina Reign,-0.77,13.9,10,9,0.53,-0.73,57
2020-09-04,63,Swing State,-0.81,13.5,10,8,0.56,-0.88,70
2020-09-04,64,Prion,-0.82,13.4,13,7,0.65,-1.62,154
2020-09-04,65,Sparkle Ponies,-0.83,13.2,8,7,0.53,-0.86,67
2020-09-04,66,Last Call,-0.84,13.1,6,4,0.6,-1.14,101
2020-09-04,67,Omertà,-0.86,12.9,11,9,0.55,-1.12,97
2020-09-04,68,The Blake Larson Experience,-0.86,12.9,4,2,0.67,-1.47,139
2020-09-04,69,Bang!,-0.87,12.7,11,10,0.52,-0.89,72
2020-09-04,70,Charlotte Storm,-0.9,12.4,8,11,0.42,-0.26,33
2020-09-04,71,Dauntless,-0.91,12.3,7,8,0.47,-0.57,46
2020-09-04,72,Enough Monkeys,-0.91,12.3,10,6,0.62,-1.5,143
2020-09-04,73,Classy,-0.92,12.2,6,7,0.46,-0.59,49
2020-09-04,74,The Muff 'n Men,-0.92,12.2,8,11,0.42,-0.4,36
2020-09-04,75,Destructors,-0.95,11.9,8,8,0.5,-0.83,64
