date,rank,team,rating,perc_ratings,wins,losses,w_pct,sos,sos_rank
2020-09-03,130,UCLA B,-2.14,3.8,15,8,0.65,-2.78,222
2020-09-03,131,Lehigh,-2.18,3.6,14,13,0.52,-2.12,138
2020-09-03,132,Grinnell,-2.18,3.6,12,10,0.55,-2.42,169
2020-09-03,133,Wisconsin-Stevens Point,-2.18,3.6,10,8,0.56,-2.39,165
2020-09-03,134,Haverford/Bryn Mawr,-2.19,3.6,5,3,0.62,-2.68,210
2020-09-03,135,Yale,-2.22,3.5,10,10,0.5,-2.26,154
2020-09-03,136,DePaul,-2.25,3.4,8,5,0.62,-2.91,232
2020-09-03,137,John Brown,-2.26,3.4,12,9,0.57,-2.72,214
2020-09-03,138,Swarthmore,-2.27,3.3,18,14,0.56,-2.59,192
2020-09-03,139,Messiah,-2.31,3.2,15,13,0.54,-2.47,177
2020-09-03,140,West Virginia,-2.33,3.1,7,10,0.41,-1.69,93
2020-09-03,141,California-Santa Cruz,-2.34,3.1,11,15,0.42,-1.8,99
2020-09-03,142,SUNY-Stony Brook,-2.35,3.1,6,10,0.38,-1.73,94
2020-09-03,143,Idaho,-2.37,3.0,13,11,0.54,-2.18,147
2020-09-03,144,Ohio,-2.37,3.0,6,7,0.46,-2.15,144
2020-09-03,145,SUNY-Geneseo,-2.43,2.9,8,7,0.53,-2.61,197
2020-09-03,146,Oberlin,-2.45,2.8,17,17,0.5,-2.47,178
2020-09-03,147,Massachusetts,-2.46,2.8,10,13,0.43,-1.93,110
2020-09-03,148,Emory,-2.48,2.7,12,20,0.38,-1.79,97
2020-09-03,149,Northern Michigan,-2.48,2.7,5,5,0.5,-2.53,187
2020-09-03,150,Portland,-2.49,2.7,10,8,0.56,-2.62,199
2020-09-03,151,Brown,-2.53,2.6,7,12,0.37,-1.8,100
2020-09-03,152,Georgia College,-2.54,2.6,6,9,0.4,-2.07,129
2020-09-03,153,Boston University,-2.55,2.5,10,14,0.42,-2.14,142
2020-09-03,154,Colgate,-2.56,2.5,4,1,0.8,-4.23,309
2020-09-03,155,Winona State,-2.59,2.4,7,11,0.39,-2.01,123
2020-09-03,156,Colorado B,-2.6,2.4,3,12,0.2,-0.87,52
2020-09-03,157,Sonoma State,-2.6,2.4,6,14,0.3,-1.0,55
2020-09-03,158,Montana,-2.61,2.4,11,11,0.5,-2.5,182
2020-09-03,159,Wisconsin-Eau Claire,-2.62,2.4,7,11,0.39,-2.03,126
2020-09-03,160,Cal State-Long Beach,-2.63,2.3,1,5,0.17,-0.82,51
2020-09-03,161,Tennessee,-2.65,2.3,10,12,0.45,-2.45,173
2020-09-03,162,Santa Clara B,-2.65,2.3,11,8,0.58,-3.14,262
2020-09-03,163,Trinity,-2.71,2.2,12,13,0.48,-2.61,196
2020-09-03,164,Dayton,-2.71,2.2,12,13,0.48,-2.6,194
2020-09-03,165,Florida B,-2.72,2.1,13,22,0.37,-1.81,101
2020-09-03,166,Davidson,-2.74,2.1,12,6,0.67,-3.65,295
2020-09-03,167,Oklahoma,-2.76,2.1,14,20,0.41,-2.19,150
2020-09-03,168,Delaware B,-2.76,2.1,9,3,0.75,-4.18,308
2020-09-03,169,SUNY-Buffalo,-2.76,2.1,7,7,0.5,-2.73,215
2020-09-03,170,Illinois State,-2.77,2.0,11,9,0.55,-3.15,263
2020-09-03,171,Virginia Tech,-2.79,2.0,12,16,0.43,-2.33,159
2020-09-03,172,Wake Forest,-2.83,1.9,8,15,0.35,-1.88,104
2020-09-03,173,College of New Jersey,-2.84,1.9,12,11,0.52,-2.98,242
2020-09-03,174,William & Mary,-2.86,1.9,7,13,0.35,-2.01,122
2020-09-03,175,Tennessee-Chattanooga,-2.86,1.9,5,8,0.38,-2.42,170
2020-09-03,176,Catholic,-2.9,1.8,11,15,0.42,-2.51,183
2020-09-03,177,NYU,-2.91,1.8,8,16,0.33,-2.03,125
2020-09-03,178,Mary Washington,-2.91,1.8,9,8,0.53,-3.13,259
2020-09-03,179,St Benedict,-2.91,1.8,9,9,0.5,-3.01,249
2020-09-03,180,Hofstra,-2.93,1.7,9,17,0.35,-2.07,130
2020-09-03,181,Boise State,-2.96,1.7,8,10,0.44,-2.09,133
2020-09-03,182,Colby,-2.98,1.7,0,2,0.0,-0.81,50
2020-09-03,183,Harding,-2.99,1.6,7,6,0.54,-3.3,279
2020-09-03,184,Brandeis,-3.0,1.6,9,14,0.39,-2.39,164
2020-09-03,185,Smith,-3.02,1.6,9,13,0.41,-2.53,185
2020-09-03,186,American,-3.03,1.6,7,19,0.27,-1.65,92
2020-09-03,187,Virginia B,-3.05,1.5,9,10,0.47,-2.99,248
2020-09-03,188,Central Connecticut State,-3.06,1.5,2,2,0.5,-3.38,286
2020-09-03,189,Seattle,-3.08,1.5,3,3,0.5,-3.26,277
2020-09-03,190,Central Michigan,-3.09,1.5,5,8,0.38,-2.38,162
2020-09-03,191,Carleton College - D3,-3.1,1.5,0,1,0.0,-2.18,146
2020-09-03,192,Dickinson,-3.11,1.5,4,8,0.33,-2.33,160
2020-09-03,193,Cornell B,-3.12,1.5,8,9,0.47,-3.06,255
2020-09-03,194,California-San Diego B,-3.14,1.4,9,9,0.5,-3.28,278
2020-09-03,195,Tufts B,-3.16,1.4,2,1,0.67,-4.39,310
2020-09-03,196,Maryland B,-3.19,1.4,15,8,0.65,-4.1,305
2020-09-03,197,Maine,-3.19,1.4,1,5,0.17,-1.54,87
2020-09-03,198,Edinboro,-3.19,1.3,5,13,0.28,-1.96,114
2020-09-03,199,Arizona,-3.21,1.3,7,12,0.37,-2.57,189
2020-09-03,200,San Diego State B,-3.21,1.3,2,5,0.29,-2.31,156
2020-09-03,201,California-Santa Barbara B,-3.21,1.3,2,4,0.33,-2.71,213
2020-09-03,202,Drake University,-3.27,1.2,6,10,0.38,-2.58,190
2020-09-03,203,Connecticut College,-3.34,1.2,4,4,0.5,-3.46,288
2020-09-03,204,Philadelphia University,-3.34,1.2,6,11,0.35,-2.63,203
2020-09-03,205,Miami,-3.37,1.1,8,17,0.32,-2.23,152
2020-09-03,206,South Carolina,-3.4,1.1,3,19,0.14,-1.13,58
2020-09-03,207,LSU,-3.45,1.1,8,15,0.35,-2.57,188
2020-09-03,208,Minnesota-Duluth,-3.47,1.0,6,17,0.26,-2.15,145
2020-09-03,209,Charleston,-3.48,1.0,1,4,0.2,-2.22,151
2020-09-03,210,Stanford B,-3.48,1.0,2,4,0.33,-2.89,230
2020-09-03,211,Kalamazoo,-3.52,1.0,2,4,0.33,-3.05,253
2020-09-03,212,Texas-San Antonio,-3.53,1.0,5,12,0.29,-2.45,175
2020-09-03,213,Georgetown B,-3.54,1.0,11,9,0.55,-4.02,304
2020-09-03,214,SUNY-Brockport,-3.55,0.9,0,4,0.0,-1.16,61
2020-09-03,215,Wisconsin B,-3.57,0.9,4,10,0.29,-2.59,193
2020-09-03,216,Dallas,-3.58,0.9,6,7,0.46,-3.48,289
2020-09-03,217,Ithaca,-3.59,0.9,4,11,0.27,-2.35,161
